date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:35:33	32472/32472	---M--	200	added ('OK')	image/png	date:Fri,%2007%20Aug%202020%2000:08:34%20GMT	http://azim.commonsupport.com/Metlife/assets/images/shape/pattern-14.png	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/images/shape/pattern-14.png	(from http://azim.commonsupport.com/Metlife/index.html)
23:35:33	8504/8504	---M--	200	added ('OK')	image/png	date:Fri,%2007%20Aug%202020%2000:17:22%20GMT	http://azim.commonsupport.com/Metlife/assets/images/shape/pattern-15.png	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/images/shape/pattern-15.png	(from http://azim.commonsupport.com/Metlife/index.html)
23:35:35	35162/35162	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Aug%202020%2000:29:36%20GMT	http://azim.commonsupport.com/Metlife/assets/images/news/news-1.jpg	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/images/news/news-1.jpg	(from http://azim.commonsupport.com/Metlife/index.html)
23:35:37	12919/12919	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Aug%202020%2022:05:36%20GMT	http://azim.commonsupport.com/Metlife/assets/images/resource/testimonial-2.png	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/images/resource/testimonial-2.png	(from http://azim.commonsupport.com/Metlife/index.html)
23:35:38	130830/130830	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Aug%202020%2023:38:14%20GMT	http://azim.commonsupport.com/Metlife/assets/images/background/video-1.jpg	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/images/background/video-1.jpg	(from http://azim.commonsupport.com/Metlife/index.html)
23:35:45	6365/6365	---M--	200	added ('OK')	image/png	date:Fri,%2007%20Aug%202020%2000:32:04%20GMT	http://azim.commonsupport.com/Metlife/assets/images/news/admin-1.png	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/images/news/admin-1.png	(from http://azim.commonsupport.com/Metlife/index.html)
23:35:50	7968/7968	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Aug%202020%2001:42:54%20GMT	http://azim.commonsupport.com/Metlife/assets/images/news/admin-2.png	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/images/news/admin-2.png	(from http://azim.commonsupport.com/Metlife/index.html)
23:35:51	31085/31085	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Aug%202020%2000:30:06%20GMT	http://azim.commonsupport.com/Metlife/assets/images/news/news-2.jpg	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/images/news/news-2.jpg	(from http://azim.commonsupport.com/Metlife/index.html)
23:35:54	7732/7732	---M--	200	added ('OK')	image/png	date:Sun,%2016%20Aug%202020%2001:43:10%20GMT	http://azim.commonsupport.com/Metlife/assets/images/news/admin-3.png	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/images/news/admin-3.png	(from http://azim.commonsupport.com/Metlife/index.html)
23:35:55	23100/23100	---M--	200	added ('OK')	image/png	date:Fri,%2007%20Aug%202020%2001:23:36%20GMT	http://azim.commonsupport.com/Metlife/assets/images/shape/pattern-18.png	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/images/shape/pattern-18.png	(from http://azim.commonsupport.com/Metlife/index.html)
23:35:55	31964/31964	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Aug%202020%2000:30:32%20GMT	http://azim.commonsupport.com/Metlife/assets/images/news/news-3.jpg	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/images/news/news-3.jpg	(from http://azim.commonsupport.com/Metlife/index.html)
23:35:56	34976/34976	---M--	200	added ('OK')	image/png	date:Fri,%2007%20Aug%202020%2001:24:58%20GMT	http://azim.commonsupport.com/Metlife/assets/images/shape/pattern-19.png	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/images/shape/pattern-19.png	(from http://azim.commonsupport.com/Metlife/index.html)
23:36:02	6036/6036	---M--	200	added ('OK')	image/png	date:Fri,%2007%20Aug%202020%2001:19:28%20GMT	http://azim.commonsupport.com/Metlife/assets/images/shape/pattern-17.png	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/images/shape/pattern-17.png	(from http://azim.commonsupport.com/Metlife/index.html)
23:36:04	4426/4426	---M--	200	added ('OK')	image/png	date:Sun,%2009%20Aug%202020%2016:28:42%20GMT	http://azim.commonsupport.com/Metlife/assets/images/footer-logo.png	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/images/footer-logo.png	(from http://azim.commonsupport.com/Metlife/index.html)
23:36:09	20498/20498	---M--	200	added ('OK')	application/javascript	date:Sat,%2024%20Nov%202018%2014:05:22%20GMT	http://azim.commonsupport.com/Metlife/assets/js/popper.min.js	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/js/popper.min.js	(from http://azim.commonsupport.com/Metlife/index.html)
23:36:19	60010/60010	---M--	200	added ('OK')	application/javascript	date:Sat,%2030%20Nov%202019%2015:31:20%20GMT	http://azim.commonsupport.com/Metlife/assets/js/bootstrap.min.js	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/js/bootstrap.min.js	(from http://azim.commonsupport.com/Metlife/index.html)
23:36:20	97168/97168	---M--	200	added ('OK')	application/javascript	date:Sat,%2024%20Nov%202018%2014:05:22%20GMT	http://azim.commonsupport.com/Metlife/assets/js/jquery.js	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/js/jquery.js	(from http://azim.commonsupport.com/Metlife/index.html)
23:36:20	91091/91091	---M--	200	added ('OK')	image/jpeg	date:Sun,%2009%20Aug%202020%2015:29:54%20GMT	http://azim.commonsupport.com/Metlife/assets/images/background/footer-1.jpg	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/images/background/footer-1.jpg	(from http://azim.commonsupport.com/Metlife/index.html)
23:36:23	6300/6300	---M--	200	added ('OK')	application/javascript	date:Mon,%2018%20May%202015%2006:30:06%20GMT	http://azim.commonsupport.com/Metlife/assets/js/wow.js	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/js/wow.js	(from http://azim.commonsupport.com/Metlife/index.html)
23:36:26	36157/36157	---M--	200	added ('OK')	application/javascript	date:Tue,%2020%20Dec%202016%2022:43:48%20GMT	http://azim.commonsupport.com/Metlife/assets/js/validation.js	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/js/validation.js	(from http://azim.commonsupport.com/Metlife/index.html)
23:36:29	4379/4379	---M--	200	added ('OK')	application/javascript	date:Sun,%2023%20Dec%202018%2015:05:22%20GMT	http://azim.commonsupport.com/Metlife/assets/js/appear.js	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/js/appear.js	(from http://azim.commonsupport.com/Metlife/index.html)
23:36:29	85303/85303	---M--	200	added ('OK')	application/javascript	date:Sun,%2025%20Mar%202018%2018:37:40%20GMT	http://azim.commonsupport.com/Metlife/assets/js/owl.js	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/js/owl.js	(from http://azim.commonsupport.com/Metlife/index.html)
23:36:32	1086/1086	---M--	200	added ('OK')	application/javascript	date:Wed,%2018%20Sep%202019%2013:17:12%20GMT	http://azim.commonsupport.com/Metlife/assets/js/nav-tool.js	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/js/nav-tool.js	(from http://azim.commonsupport.com/Metlife/index.html)
23:36:36	2765/2765	---M--	200	added ('OK')	application/javascript	date:Sat,%2006%20Jun%202015%2010:07:54%20GMT	http://azim.commonsupport.com/Metlife/assets/js/jQuery.style.switcher.min.js	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/js/jQuery.style.switcher.min.js	(from http://azim.commonsupport.com/Metlife/index.html)
23:36:38	2797/2797	---M--	200	added ('OK')	application/javascript	date:Mon,%2010%20Aug%202020%2015:49:18%20GMT	http://azim.commonsupport.com/Metlife/assets/js/jquery.paroller.min.js	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/js/jquery.paroller.min.js	(from http://azim.commonsupport.com/Metlife/index.html)
23:36:39	2942/2942	---M--	200	added ('OK')	application/javascript	date:Tue,%2031%20Dec%202019%2021:23:08%20GMT	http://azim.commonsupport.com/Metlife/assets/js/jquery.nice-select.min.js	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/js/jquery.nice-select.min.js	(from http://azim.commonsupport.com/Metlife/index.html)
23:36:40	40547/40547	---M--	200	added ('OK')	application/javascript	date:Wed,%2018%20Sep%202019%2013:14:30%20GMT	http://azim.commonsupport.com/Metlife/assets/js/scrollbar.js	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/js/scrollbar.js	(from http://azim.commonsupport.com/Metlife/index.html)
23:36:43	13138/13138	---M--	200	added ('OK')	application/javascript	date:Sun,%2016%20Aug%202020%2020:46:44%20GMT	http://azim.commonsupport.com/Metlife/assets/js/script.js	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/js/script.js	(from http://azim.commonsupport.com/Metlife/index.html)
23:36:54	154104/154104	---M--	200	added ('OK')	application/javascript	date:Mon,%2012%20Nov%202018%2015:52:26%20GMT	http://azim.commonsupport.com/Metlife/assets/js/jquery.fancybox.js	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/js/jquery.fancybox.js	(from http://azim.commonsupport.com/Metlife/index.html)
23:36:56	74700/74700	---M--	200	added ('OK')	font/woff2	date:Sat,%2018%20Jul%202020%2020:40:06%20GMT	http://azim.commonsupport.com/Metlife/assets/fonts/fa-brands-400.woff2	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/fonts/fa-brands-400.woff2	(from http://azim.commonsupport.com/Metlife/assets/css/font-awesome-all.css)
23:37:00	129924/129924	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2018%20Jul%202020%2020:40:06%20GMT	http://azim.commonsupport.com/Metlife/assets/fonts/fa-brands-400.eot	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/fonts/fa-brands-400.eot	(from http://azim.commonsupport.com/Metlife/assets/css/font-awesome-all.css)
23:37:09	87688/87688	---M--	200	added ('OK')	font/woff	date:Sat,%2018%20Jul%202020%2020:40:06%20GMT	http://azim.commonsupport.com/Metlife/assets/fonts/fa-brands-400.woff	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/fonts/fa-brands-400.woff	(from http://azim.commonsupport.com/Metlife/assets/css/font-awesome-all.css)
23:37:17	129924/129924	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2018%20Jul%202020%2020:40:06%20GMT	http://azim.commonsupport.com/Metlife/assets/fonts/fa-brands-400.eot?	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/fonts/fa-brands-400d41d.eot	(from http://azim.commonsupport.com/Metlife/assets/css/font-awesome-all.css)
23:38:29	400840/400840	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2018%20Jul%202020%2020:40:06%20GMT	http://azim.commonsupport.com/Metlife/assets/fonts/fa-light-300.eot	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/fonts/fa-light-300.eot	(from http://azim.commonsupport.com/Metlife/assets/css/font-awesome-all.css)
23:38:31	905471/905471	---M--	200	added ('OK')	image/png	date:Fri,%2007%20Aug%202020%2001:21:18%20GMT	http://azim.commonsupport.com/Metlife/assets/images/resource/contact-1.png	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/images/resource/contact-1.png	(from http://azim.commonsupport.com/Metlife/index.html)
23:38:45	156896/156896	---M--	200	added ('OK')	font/woff2	date:Sat,%2018%20Jul%202020%2020:40:06%20GMT	http://azim.commonsupport.com/Metlife/assets/fonts/fa-light-300.woff2	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/fonts/fa-light-300.woff2	(from http://azim.commonsupport.com/Metlife/assets/css/font-awesome-all.css)
23:39:04	698003/698003	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2018%20Jul%202020%2020:40:06%20GMT	http://azim.commonsupport.com/Metlife/assets/fonts/fa-brands-400.svg	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/fonts/fa-brands-400.svg	(from http://azim.commonsupport.com/Metlife/assets/css/font-awesome-all.css)
23:39:09	207100/207100	---M--	200	added ('OK')	font/woff	date:Sat,%2018%20Jul%202020%2020:40:06%20GMT	http://azim.commonsupport.com/Metlife/assets/fonts/fa-light-300.woff	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/fonts/fa-light-300.woff	(from http://azim.commonsupport.com/Metlife/assets/css/font-awesome-all.css)
23:39:31	400840/400840	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2018%20Jul%202020%2020:40:06%20GMT	http://azim.commonsupport.com/Metlife/assets/fonts/fa-light-300.eot?	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/fonts/fa-light-300d41d.eot	(from http://azim.commonsupport.com/Metlife/assets/css/font-awesome-all.css)
23:40:32	369628/369628	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2018%20Jul%202020%2020:40:06%20GMT	http://azim.commonsupport.com/Metlife/assets/fonts/fa-regular-400.eot	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/fonts/fa-regular-400.eot	(from http://azim.commonsupport.com/Metlife/assets/css/font-awesome-all.css)
23:40:53	145152/145152	---M--	200	added ('OK')	font/woff2	date:Sat,%2018%20Jul%202020%2020:40:06%20GMT	http://azim.commonsupport.com/Metlife/assets/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/fonts/fa-regular-400.woff2	(from http://azim.commonsupport.com/Metlife/assets/css/font-awesome-all.css)
23:41:12	369628/369628	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2018%20Jul%202020%2020:40:06%20GMT	http://azim.commonsupport.com/Metlife/assets/fonts/fa-regular-400.eot?	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/fonts/fa-regular-400d41d.eot	(from http://azim.commonsupport.com/Metlife/assets/css/font-awesome-all.css)
23:41:14	400560/400560	---M--	200	added ('OK')	font/ttf	date:Sat,%2018%20Jul%202020%2020:40:06%20GMT	http://azim.commonsupport.com/Metlife/assets/fonts/fa-light-300.ttf	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/fonts/fa-light-300.ttf	(from http://azim.commonsupport.com/Metlife/assets/css/font-awesome-all.css)
23:42:49	369336/369336	---M--	200	added ('OK')	font/ttf	date:Sat,%2018%20Jul%202020%2020:40:06%20GMT	http://azim.commonsupport.com/Metlife/assets/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/fonts/fa-regular-400.ttf	(from http://azim.commonsupport.com/Metlife/assets/css/font-awesome-all.css)
23:43:39	313900/313900	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2018%20Jul%202020%2020:40:06%20GMT	http://azim.commonsupport.com/Metlife/assets/fonts/fa-solid-900.eot	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/fonts/fa-solid-900.eot	(from http://azim.commonsupport.com/Metlife/assets/css/font-awesome-all.css)
23:43:48	1935397/1935397	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2018%20Jul%202020%2020:40:06%20GMT	http://azim.commonsupport.com/Metlife/assets/fonts/fa-light-300.svg	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/fonts/fa-light-300.svg	(from http://azim.commonsupport.com/Metlife/assets/css/font-awesome-all.css)
23:43:54	1744414/1744414	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2018%20Jul%202020%2020:40:06%20GMT	http://azim.commonsupport.com/Metlife/assets/fonts/fa-regular-400.svg	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/fonts/fa-regular-400.svg	(from http://azim.commonsupport.com/Metlife/assets/css/font-awesome-all.css)
23:44:05	117452/117452	---M--	200	added ('OK')	font/woff2	date:Sat,%2018%20Jul%202020%2020:40:06%20GMT	http://azim.commonsupport.com/Metlife/assets/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/Insurance/azim.commonsupport.com/Metlife/assets/fonts/fa-solid-900.woff2	(from http://azim.commonsupport.com/Metlife/assets/css/font-awesome-all.css)
